Bateau,Acheteur,poidsmontant,poidsqte,poidprix
899834,557,203.25,75,2.71
899834,558,865.6,849,1.0195524146
899834,563,216.3,232,0.9323275862
899834,571,45.5,7,6.5
899834,583,54.65,20,2.7325
899834,592,4171.85,1922,2.1705775234
899834,597,3478.65,1573,2.2114748887
899834,604,24.75,25,0.99
899835,2,248.6,106,2.3452830189
899835,12,1758.96,227,7.748722467
899835,15,120.85,19.5,6.1974358974
899835,30,637.5,250,2.55
899835,32,3212.4,2400,1.3385
899835,77,73,111,0.6576576577
899835,86,5144.42,1077,4.7766202414
899835,138,917,270.5,3.3900184843
899835,163,2873.1,542,5.3009225092
899835,207,252.4,794,0.317884131
899835,258,39,26,1.5
899835,273,238.5,100,2.385
899835,296,327.2,736,0.4445652174
899835,297,189.85,67,2.8335820896
899835,317,255.8,49,5.2204081633
899835,321,418.1,49,8.5326530612
899835,344,2203.4,440.2,5.0054520672
899835,347,526.8,275,1.9156363636
899835,367,276.5,125,2.212
899835,368,1617.17,730,2.2153013699
899835,382,847.1,2004,0.4227045908
899835,386,1394.83,1342,1.039366617
899835,502,3316.65,1636,2.027292176
899835,506,828.65,370,2.2395945946
899835,508,1462.43,396.5,3.6883480454
899835,519,27.5,11,2.5
899835,526,4527.78,2789,1.6234420939
899835,528,360.25,275,1.31
899835,534,363.25,200,1.81625
899835,539,173.15,29.5,5.8694915254
899835,543,926.1,1823,0.5080087767
899835,547,12,8,1.5
899835,548,40,8,5
899835,551,285,75,3.8
899835,552,883.89,1767,0.5002207131
899835,554,79.8,5.7,14
899835,555,526.9,315,1.6726984127
899835,557,60,75,0.8
899835,558,1318.75,1361,0.9689566495
899835,563,471.3,414,1.1384057971
899835,568,18,6,3
899835,580,162.3,24,6.7625
899835,583,78.45,17.5,4.4828571429
899835,592,2433.02,912.5,2.6663232877
899835,597,5860.6,2006,2.9215353938
899835,604,65,13,5
899835,613,15.2,38,0.4
899837,2,668.05,89,7.5061797753
899837,7,60,75,0.8
899837,12,1903.23,427,4.4572131148
899837,30,1065.22,442,2.41
899837,32,763,725,1.0524137931
899837,77,140.87,70,2.0124285714
899837,86,1827.8,649,2.8163328197
899837,138,513,160,3.20625
899837,163,924.23,273,3.3854578755
899837,296,40,50,0.8
899837,297,127.5,75,1.7
899837,321,458.9,108,4.2490740741
899837,344,10446.05,6306,1.6565255312
899837,347,207.2,74,2.8
899837,367,291.5,70,4.1642857143
899837,368,1141.35,955,1.1951308901
899837,382,693.25,992,0.6988407258
899837,386,1085.9,732,1.4834699454
899837,392,150,15,10
899837,502,812.25,345,2.3543478261
899837,506,255.5,70,3.65
899837,508,651.45,244,2.6698770492
899837,516,75,75,1
899837,518,35,10,3.5
899837,526,4432.5,5066,0.8749506514
899837,528,313.5,264,1.1875
899837,534,2141,1993,1.0742599097
899837,538,4543.4,389,11.679691517
899837,543,1462.05,3377,0.4329434409
899837,551,180.75,75,2.41
899837,552,2368.28,2156,1.0984601113
899837,555,555.2,138,4.0231884058
899837,558,2004.72,2035,0.9851203931
899837,592,2421.6,3511,0.6897180291
899837,597,7488.9,1724,4.3439095128
899837,609,851.36,373,2.2824664879
899838,2,3134.25,761,4.1185939553
899838,7,66.96,160,0.4185
899838,12,3042.64,403,7.5499751861
899838,32,536.29,371,1.4455256065
899838,77,108.75,25,4.35
899838,86,3234,496,6.5201612903
899838,138,1347.5,259,5.2027027027
899838,163,3609.6,320,11.28
899838,207,602.8,1507,0.4
899838,273,48.45,19,2.55
899838,296,278.32,98,2.84
899838,297,342.58,309,1.1086731392
899838,317,19.2,24,0.8
899838,321,252,56,4.5
899838,344,905.52,168,5.39
899838,367,64,16,4
899838,368,1356.24,704,1.9264772727
899838,382,953.8,1585,0.6017665615
899838,386,2380.28,1507,1.5794824154
899838,392,28,14,2
899838,502,1866.6,804,2.321641791
899838,518,95.6,28,3.4142857143
899838,526,4298.48,2834,1.516753705
899838,528,1193.7,1161,1.0281653747
899838,534,1548,120,12.9
899838,538,8.96,28,0.32
899838,539,171,46,3.7173913043
899838,543,1568.87,3515,0.4463357041
899838,545,217.35,67.5,3.22
899838,551,722,140,5.1571428571
899838,552,1199.35,848,1.4143278302
899838,554,2008.98,249,8.0681927711
899838,555,430.08,112,3.84
899838,558,994.44,1046,0.950707457
899838,568,308,56,5.5
899838,581,70,25,2.8
899838,583,260.4,98,2.6571428571
899838,592,1011.4,346,2.9231213873
899838,597,18368.59,2130,8.6237511737
899838,613,15,5,3
899846,2,74.1,43,1.723255814
899846,12,605.9,111,5.4585585586
899846,15,181.5,300,0.605
899846,30,1172.38,287,4.0849477352
899846,32,3685.1,3921,0.9398367763
899846,77,40.5,38,1.0657894737
899846,86,2664.6,301,8.8524916944
899846,138,83.5,75,1.1133333333
899846,163,1258.46,262,4.8032824427
899846,207,390,1625,0.24
899846,273,450,300,1.5
899846,296,874.92,817,1.0708935129
899846,297,35.64,12,2.97
899846,321,334.18,122,2.7391803279
899846,344,391,200,1.955
899846,347,195,325,0.6
899846,367,135,27,5
899846,368,1167.15,387,3.0158914729
899846,382,933.79,1511,0.6179947055
899846,386,1575.5,721,2.1851595007
899846,391,22.5,15,1.5
899846,392,92.15,62,1.4862903226
899846,502,849.9,963,0.8825545171
899846,506,481.75,170,2.8338235294
899846,526,2160.4,1069,2.0209541628
899846,528,580,475,1.2210526316
899846,534,55,25,2.2
899846,543,2684.85,4770,0.5628616352
899846,551,35,5,7
899846,552,2513.75,2146,1.1713653308
899846,555,38.25,75,0.51
899846,557,56,175,0.32
899846,558,1363.01,599,2.275475793
899846,566,2233,203,11
899846,581,106.75,25,4.27
899846,592,1647.3,1762,0.9349035187
899846,597,10187.75,3662.5,2.7816382253
899846,609,130.35,11,11.85
899847,2,536.49,127,4.2243307087
899847,7,112.24,136,0.8252941176
899847,12,970.75,331,2.9327794562
899847,15,462.2,157,2.9439490446
899847,30,750.2,62,12.1
899847,32,1491,1069,1.3947614593
899847,77,266.59,167,1.5963473054
899847,86,6772.98,1710,3.9608070175
899847,163,2801.35,447,6.2670022371
899847,207,875.8,1363,0.6425531915
899847,273,136.64,56,2.44
899847,296,1057.68,1076,0.9829739777
899847,297,290.6,135,2.1525925926
899847,317,469.6,73,6.4328767123
899847,321,140,10.5,13.333333333
899847,344,902,760,1.1868421053
899847,347,349.44,140,2.496
899847,367,282.8,140,2.02
899847,368,686.92,338,2.0323076923
899847,382,490.89,639,0.7682159624
899847,386,1735.36,1827,0.9498412698
899847,392,98,280,0.35
899847,502,2319.72,785,2.9550573248
899847,506,89.6,56,1.6
899847,508,499.87,175,2.8564
899847,518,29,25,1.16
899847,526,1751.8,1222,1.4335515548
899847,528,922.58,549,1.6804735883
899847,534,1035.55,325,3.1863076923
899847,543,2189.55,5669,0.3862321397
899847,545,76,8,9.5
899847,547,69.6,24,2.9
899847,548,379.5,63.3,5.9952606635
899847,552,2779.44,2084,1.3337044146
899847,555,870.04,320,2.718875
899847,558,1588.38,781,2.0337772087
899847,592,1826.48,1594,1.145846926
899847,597,5282.9,2460.5,2.147083926
899847,604,238.76,331,0.7213293051
899848,2,272.5,67,4.0671641791
899848,7,132,60,2.2
899848,12,197,20,9.85
899848,15,252.5,350,0.7214285714
899848,32,1498.5,659,2.2738998483
899848,77,200,50,4
899848,86,4830.47,611,7.9058428805
899848,163,121.7,34,3.5794117647
899848,207,68.75,275,0.25
899848,273,87.5,125,0.7
899848,296,371.5,84,4.4226190476
899848,297,23.43,33,0.71
899848,344,292,137,2.1313868613
899848,368,910,669,1.3602391629
899848,382,843.75,1875,0.45
899848,386,2400.25,1963,1.2227457972
899848,392,360.25,71,5.073943662
899848,502,1693.85,767,2.2084093872
899848,506,1138.5,400,2.84625
899848,508,398.5,85,4.6882352941
899848,526,1302.35,958,1.3594467641
899848,528,940,725,1.2965517241
899848,534,490.3,79,6.2063291139
899848,543,1567.1,4261,0.367777517
899848,555,80.5,23,3.5
899848,558,485.32,555,0.8744504505
899848,563,20,25,0.8
899848,592,360,225,1.6
899848,597,3937.2,1179,3.3394402036
899848,602,60,12,5
899857,2,554.9,58.5,9.4854700855
899857,77,49.4,25,1.976
899857,86,1928,233,8.2746781116
899857,163,672,84,8
899857,296,32.4,54,0.6
899857,317,783.8,125.5,6.2454183267
899857,321,149,28.7,5.1916376307
899857,344,3179,342,9.2953216374
899857,347,4132,480,8.6083333333
899857,367,413.9,58.4,7.0873287671
899857,368,923.5,181,5.1022099448
899857,382,2044,224,9.125
899857,502,4952,619,8
899857,518,61,40,1.525
899857,526,1390.96,598.9,2.3225246285
899857,528,252,528,0.4772727273
899857,534,544,68,8
899857,538,1110,107,10.373831776
899857,539,51,17,3
899857,543,178.7,146,1.2239726027
899857,548,12,15,0.8
899857,552,5109.45,669,7.6374439462
899857,558,95.1,191,0.4979057592
899857,571,31.3,34,0.9205882353
899857,597,1492.95,241,6.194813278
899857,610,6,4,1.5
900452,12,1303,132,9.8712121212
900452,30,556.5,53,10.5
900452,32,3024,320,9.45
900452,86,2327.2,254,9.1622047244
900452,163,521,54,9.6481481481
900452,273,106.8,43,2.4837209302
900452,296,1616.92,398.4,4.0585341365
900452,321,542.75,90.6,5.9906181015
900452,325,717,83.5,8.5868263473
900452,344,432.7,56,7.7267857143
900452,347,3762,365,10.306849315
900452,367,793.4,91.4,8.6805251641
900452,375,2440,315,7.746031746
900452,386,138,30,4.6
900452,506,710,77,9.2207792208
900452,526,5517.25,723.9,7.6215637519
900452,528,1.8,6,0.3
900452,534,2880.5,300,9.6016666667
900452,538,540,60,9
900452,542,60.6,13.3,4.5563909774
900452,543,8565.18,1051,8.1495528069
900452,545,19.8,12,1.65
900452,548,16.72,22,0.76
900452,552,534.1,74,7.2175675676
900452,554,109.1,7.6,14.355263158
900452,558,119.96,39.6,3.0292929293
900452,566,1396,176,7.9318181818
900452,571,19.6,2.8,7
900452,580,16.25,6.5,2.5
900452,591,242,22,11
900452,592,5033,523,9.6233269598
900452,597,3898.9,540.1,7.2188483614
900452,599,147.6,8.2,18
900452,602,81.55,17.7,4.6073446328
900452,604,7.9,6.4,1.234375
900452,610,128.55,33.4,3.8488023952
900452,613,13.75,14.5,0.9482758621
900462,2,702.55,70.5,9.965248227
900462,12,3105.5,275,11.292727273
900462,30,280,28,10
900462,32,6656.2,693,9.6049062049
900462,86,1510.7,199.5,7.5724310777
900462,163,1581,132,11.977272727
900462,273,155,60,2.5833333333
900462,296,2219.21,270.3,8.2101738809
900462,321,4108.65,464.2,8.8510340371
900462,325,2431.75,370.9,6.5563494203
900462,344,2642.5,266.5,9.9155722326
900462,347,1974.5,283.5,6.9647266314
900462,367,3721.35,365,10.195479452
900462,368,300,30,10
900462,375,2143.1,297,7.2158249158
900462,382,936,88,10.636363636
900462,386,921.2,213,4.3248826291
900462,502,255,30,8.5
900462,506,1130,111,10.18018018
900462,508,47.5,9.5,5
900462,526,18929.7,2368.3,7.9929485285
900462,534,2364,240,9.85
900462,538,4528.7,460.7,9.8300412416
900462,542,112.5,36.5,3.0821917808
900462,543,13560.65,1829.5,7.4122164526
900462,545,51.35,60.5,0.8487603306
900462,548,23.38,17.5,1.336
900462,552,795,76.5,10.392156863
900462,558,934.4,167,5.5952095808
900462,566,13067,1742.5,7.4989956958
900462,571,66.4,12.2,5.4426229508
900462,580,33.75,13.5,2.5
900462,591,923,106,8.7075471698
900462,592,3574.3,378,9.4558201058
900462,597,10721.15,1461,7.3382272416
900462,602,108.5,32,3.390625
900462,604,55.2,47,1.1744680851
900462,610,208.05,50.4,4.1279761905
900462,613,15.8,20,0.79
912361,2,56,20,2.8
912361,15,262.5,175,1.5
912361,32,1219.45,445,2.7403370787
912361,34,207.4,122,1.7
912361,77,170,55,3.0909090909
912361,86,2950.3,762,3.8717847769
912361,138,110,20,5.5
912361,157,55,25,2.2
912361,163,440,40,11
912361,273,1077.25,694,1.5522334294
912361,296,915.65,394,2.3239847716
912361,297,226.55,67,3.3813432836
912361,321,390,230,1.6956521739
912361,325,2732,973,2.8078108941
912361,344,547.5,300,1.825
912361,347,912.5,225,4.0555555556
912361,367,145.5,94,1.5478723404
912361,375,2806.1,897,3.1283166109
912361,382,167.5,325,0.5153846154
912361,386,1896.35,1425,1.3307719298
912361,502,821.6,414,1.9845410628
912361,506,265,200,1.325
912361,526,5144.34,6862.5,0.7496306011
912361,528,35,50,0.7
912361,534,285.75,218,1.3107798165
912361,538,835,85,9.8235294118
912361,539,170,20,8.5
912361,543,1178.6,2499,0.4716286515
912361,545,253.2,40,6.33
912361,549,340,40,8.5
912361,551,645,120,5.375
912361,552,437.5,175,2.5
912361,554,340,30,11.333333333
912361,558,3456.42,1032,3.349244186
912361,571,142.5,200,0.7125
912361,580,682.1,123,5.5455284553
912361,586,160.8,101,1.5920792079
912361,597,14030.6,5763.6,2.4343465889
912361,604,215.79,166,1.299939759
912361,610,86,99,0.8686868687
912361,612,138,23,6
912361,613,80.5,23,3.5
912362,2,423,248,1.7056451613
912362,15,666.9,389,1.7143958869
912362,32,496.8,1078,0.4608534323
912362,77,76.5,58,1.3189655172
912362,163,63.75,125,0.51
912362,207,70,175,0.4
912362,296,326.5,124,2.6330645161
912362,297,97.75,125,0.782
912362,382,255,149,1.711409396
912362,386,909.25,600,1.5154166667
912362,392,199.5,21,9.5
912362,502,326.25,300,1.0875
912362,518,400.1,103,3.8844660194
912362,526,1770.2,1271,1.392761605
912362,534,51,100,0.51
912362,543,510.3,1812,0.2816225166
912362,545,13.44,56,0.24
912362,552,255,420,0.6071428571
912362,555,457.5,100,4.575
912362,558,389.7,1467,0.2656441718
912362,583,7.5,3,2.5
912362,586,56.65,112,0.5058035714
912362,597,1136.34,1009,1.1262041625
912376,2,650.32,321,2.0259190031
912376,12,545.64,515,1.0594951456
912376,30,491.1,337,1.4572700297
912376,32,779.1,907,0.858985667
912376,34,631.04,596,1.0587919463
912376,77,607.55,376,1.6158244681
912376,86,7276.95,2867.5,2.5377332171
912376,163,2627.77,719,3.6547566064
912376,273,1751.31,1344,1.3030580357
912376,296,8371.16,4034,2.0751512147
912376,297,505.5,191.5,2.6396866841
912376,317,213.79,131,1.6319847328
912376,321,319.8,133,2.4045112782
912376,344,25.8,43,0.6
912376,347,812.45,1617,0.5024427953
912376,367,1309.95,333,3.9337837838
912376,368,573.9,334,1.7182634731
912376,375,963.7,805,1.1971428571
912376,382,2274.4,3420,0.6650292398
912376,386,3684.47,2241,1.644118697
912376,391,60,10,6
912376,392,197.3,109,1.8100917431
912376,502,4620.65,2116,2.1836720227
912376,508,1295.2,289,4.4816608997
912376,518,130,106,1.2264150943
912376,526,18433.33,10846.5,1.6994726409
912376,528,350,500,0.7
912376,534,1809.6,1297,1.3952197379
912376,538,67.2,84,0.8
912376,542,48,24,2
912376,543,2408.07,6421,0.3750303691
912376,545,480.95,283,1.6994699647
912376,549,450.35,195.5,2.3035805627
912376,551,730.05,389,1.8767352185
912376,552,2166.25,2331,0.9293221793
912376,554,1211.9,122.2,9.9173486088
912376,558,2403.93,3319,0.7242934619
912376,571,269.1,141,1.9085106383
912376,580,575.25,190,3.0276315789
912376,592,2192.95,924,2.3733225108
912376,596,117,8,14.625
912376,597,10725.13,4349,2.4661140492
912376,602,309.15,48.6,6.3611111111
912376,604,103.9,43.5,2.3885057471
912376,610,1310.9,640.2,2.0476413621
912376,612,972,680,1.4294117647
914059,2,24,24,1
914059,7,108,9,12
914059,30,312.5,625,0.5
914059,32,52.5,75,0.7
914059,86,585.15,170,3.4420588235
914059,163,484.57,134,3.6161940299
914059,296,424.5,429,0.9895104895
914059,347,218.25,75,2.91
914059,368,472,56,8.4285714286
914059,386,122.1,158,0.7727848101
914059,392,258.5,23.5,11
914059,502,292.5,125,2.34
914059,526,712,658,1.0820668693
914059,528,1027.5,575,1.7869565217
914059,534,120,150,0.8
914059,543,1629.45,6789,0.2400132567
914059,552,315.5,212,1.4882075472
914059,558,36,12,3
914059,592,193,21.7,8.8940092166
914059,597,2110.58,1305,1.617302682
914059,613,12.5,25,0.5
914060,2,212.35,121,1.7549586777
914060,7,56.25,75,0.75
914060,12,2266.25,1075,2.1081395349
914060,32,1274.63,829,1.5375512666
914060,77,279.6,158.5,1.7640378549
914060,86,1579.5,588,2.6862244898
914060,138,191.75,145.5,1.3178694158
914060,157,32.5,25,1.3
914060,163,852.56,189.5,4.4989973615
914060,207,442,1105,0.4
914060,296,1421.5,607,2.34184514
914060,297,314.54,184,1.7094565217
914060,321,188,100,1.88
914060,344,413,49,8.4285714286
914060,368,676.01,488,1.3852663934
914060,382,1600.25,2901,0.551620131
914060,386,1359.06,832,1.6334855769
914060,392,1079,168,6.4226190476
914060,502,3615.1,1815,1.9917906336
914060,506,626.7,69,9.0826086957
914060,508,1627.95,254,6.4092519685
914060,518,348.36,87,4.004137931
914060,519,107.5,75,1.4333333333
914060,526,4950.43,1844,2.6846149675
914060,528,3194,2094,1.5253104107
914060,534,1310.65,409.8,3.1982674475
914060,543,2903.54,7188,0.4039426822
914060,548,426.5,130,3.2807692308
914060,551,550.72,150,3.6714666667
914060,552,978.54,481,2.0343866944
914060,555,1982.65,630,3.1470634921
914060,558,544.6,520,1.0473076923
914060,567,1111.3,153,7.2633986928
914060,580,72.72,18,4.04
914060,592,182.35,154,1.1840909091
914060,597,4591.3,1275,3.6010196078
914060,609,230,25,9.2
914098,12,930,93,10
914098,15,38.3,26,1.4730769231
914098,30,6052,679,8.913107511
914098,32,5470.7,685,7.9864233577
914098,86,3166.65,380,8.3332894737
914098,163,1032,95,10.863157895
914098,296,2359.15,1554.5,1.5176262464
914098,321,240,30,8
914098,325,1568,185,8.4756756757
914098,344,2451.5,280,8.7553571429
914098,347,4061,394,10.307106599
914098,367,2382.5,272,8.7591911765
914098,368,1132,112,10.107142857
914098,375,1990.5,225,8.8466666667
914098,502,1144,130,8.8
914098,526,4620,1399,3.3023588277
914098,528,10.8,36,0.3
914098,534,720,90,8
914098,538,1588,166,9.5662650602
914098,543,4884.05,894,5.4631431767
914098,549,578,64,9.03125
914098,552,1415.5,220,6.4340909091
914098,554,80,5,16
914098,558,1882.7,306,6.1526143791
914098,566,1943,211,9.2085308057
914098,571,16,20,0.8
914098,580,38.5,11,3.5
914098,591,984,98,10.040816327
914098,592,675,75,9
914098,597,5650,793,7.1248423707
914098,599,225,25,9
914098,610,21.6,18,1.2
914098,613,32.8,41,0.8
914099,2,2169.85,885,2.4518079096
914099,12,2138.6,600,3.5643333333
914099,15,564.85,430,1.3136046512
914099,30,395,500,0.79
914099,32,1424.27,1113,1.2796675651
914099,77,69.78,57,1.2242105263
914099,86,6381.88,772.5,8.2613333333
914099,138,627.7,143,4.3895104895
914099,163,6897.93,670,10.29541791
914099,207,1604,4100,0.3912195122
914099,258,47.5,20,2.375
914099,273,69.16,28,2.47
914099,296,801.85,558,1.4370071685
914099,297,151.6,37,4.0972972973
914099,317,36.01,26,1.385
914099,321,726,160,4.5375
914099,344,2053.88,1156,1.7767128028
914099,347,91.39,37,2.47
914099,367,158.76,42,3.78
914099,368,1679.2,1550,1.0833548387
914099,382,977.34,546,1.79
914099,386,1298.16,1046,1.2410707457
914099,391,30,8,3.75
914099,392,255.1,27,9.4481481481
914099,502,1812.2,900,2.0135555556
914099,506,836.3,544,1.5373161765
914099,508,131.3,19,6.9105263158
914099,518,241.62,56.6,4.2689045936
914099,526,6947.35,3906,1.7786354327
914099,528,904.51,935,0.9673903743
914099,534,239.45,83.5,2.8676646707
914099,538,2357.5,200,11.7875
914099,543,3626.35,9532,0.380439572
914099,548,177.2,40,4.43
914099,551,259.62,124,2.0937096774
914099,552,1445.42,685,2.1101021898
914099,555,621.36,328,1.8943902439
914099,558,1068.84,862,1.2399535963
914099,566,1890,175,10.8
914099,580,60.5,25,2.42
914099,583,164.95,52,3.1721153846
914099,586,12,8,1.5
914099,592,1630.74,616,2.6473051948
914099,597,10717.8,1682,6.3720570749
914387,526,14,5,2.8
915991,2,1341,420,3.1928571429
915991,77,1188,264,4.5
915991,138,49,49,1
915991,157,95.4,30,3.18
915991,163,210,60,3.5
915991,207,2280.5,874,2.6092677346
915991,296,261,90,2.9
915991,317,180,60,3
915991,325,205.2,76,2.7
915991,519,990,300,3.3
915991,525,792,240,3.3
915991,538,477,150,3.18
915991,543,99,60,1.65
915991,551,286.2,90,3.18
915991,558,108.65,5.3,20.5
915991,563,169.4,52,3.2576923077
915991,568,105,30,3.5
915991,592,74.1,3.9,19
915991,609,1956,652,3
924689,2,45.5,13,3.5
924689,12,290,29,10
924689,15,20.8,13,1.6
924689,30,1978,228,8.6754385965
924689,32,1878.6,283,6.6381625442
924689,34,7.8,12,0.65
924689,86,2799.6,310,9.0309677419
924689,163,390,30,13
924689,296,1169.67,635.9,1.8393929863
924689,317,56.4,47,1.2
924689,321,656,84,7.8095238095
924689,325,1954,170,11.494117647
924689,344,1080,120,9
924689,347,3022.5,357,8.4663865546
924689,367,846,99.9,8.4684684685
924689,368,247,19,13
924689,375,598,71,8.4225352113
924689,386,1507.6,146,10.326027397
924689,506,584,73,8
924689,526,8091.5,1639.9,4.9341423258
924689,528,5.7,19,0.3
924689,534,480,60,8
924689,538,1500,150,10
924689,542,100.6,30,3.3533333333
924689,543,1812,403,4.4962779156
924689,545,134.85,62,2.175
924689,548,97.6,16,6.1
924689,549,1156,127,9.1023622047
924689,552,1981,199,9.9547738693
924689,554,837.4,61.6,13.594155844
924689,558,171.5,80.6,2.1277915633
924689,566,2503.5,270,9.2722222222
924689,571,56.3,57,0.9877192982
924689,591,240,30,8
924689,592,1300,163,7.9754601227
924689,597,1481.5,333,4.4489489489
924689,599,99,11,9
924689,604,193.4,52,3.7192307692
924689,610,68,24,2.8333333333
924689,612,1170,117,10
924689,613,22.4,28,0.8
925600,2,211,67,3.1492537313
925600,12,399,192,2.078125
925600,15,459,200,2.295
925600,30,814.4,171,4.7625730994
925600,32,881.75,425,2.0747058824
925600,86,1401.5,141,9.9397163121
925600,138,219.5,48,4.5729166667
925600,163,780,60,13
925600,273,489.75,200,2.44875
925600,296,42,7,6
925600,321,384,31,12.387096774
925600,344,130,100,1.3
925600,368,275.85,147,1.8765306122
925600,382,120,50,2.4
925600,386,150,16,9.375
925600,391,46.2,4,11.55
925600,502,352.29,129,2.7309302326
925600,508,167.5,37,4.527027027
925600,526,345,135,2.5555555556
925600,528,481.25,450,1.0694444444
925600,534,143.1,170,0.8417647059
925600,543,1493.05,6144,0.2430094401
925600,545,87.25,125,0.698
925600,548,22,11,2
925600,552,922.85,546,1.6902014652
925600,555,586.8,134,4.3791044776
925600,558,513.6,840,0.6114285714
925600,563,93.75,75,1.25
925600,586,111,16,6.9375
925600,592,638.75,404,1.5810643564
925600,597,1398.44,708,1.9751977401
925600,610,31.25,25,1.25
925601,2,323.15,150,2.1543333333
925601,7,46,92,0.5
925601,12,1362.1,522,2.6093869732
925601,15,584.46,585.5,0.9982237404
925601,30,1899.7,1090,1.7428440367
925601,32,1337.38,963,1.3887642783
925601,77,42.5,55,0.7727272727
925601,86,1332.55,339.5,3.9250368189
925601,138,13.44,42,0.32
925601,157,4.8,4,1.2
925601,163,1045.44,293.5,3.5619761499
925601,207,1097.2,4125,0.2659878788
925601,258,35.3,18,1.9611111111
925601,297,226.08,49.5,4.5672727273
925601,317,187.5,25,7.5
925601,321,213.1,117.5,1.8136170213
925601,344,788.52,425,1.8553411765
925601,347,448,175,2.56
925601,368,384.25,140.5,2.7348754448
925601,382,598.25,1305,0.4584291188
925601,386,3788.15,2168,1.7473016605
925601,391,7,4,1.75
925601,392,187,127.5,1.4666666667
925601,502,1761.85,760,2.3182236842
925601,506,1282.25,500,2.5645
925601,508,754.25,175,4.31
925601,526,1235.34,1344,0.9191517857
925601,528,1304.4,1189,1.0970563499
925601,534,682.75,516,1.3231589147
925601,538,828.75,65,12.75
925601,543,594.2,2297,0.2586852416
925601,548,108,25,4.32
925601,551,368.82,81,4.5533333333
925601,552,1183.14,815,1.4517055215
925601,555,992.26,243,4.0833744856
925601,558,442.34,508,0.8707480315
925601,563,157,210,0.7476190476
925601,580,41.6,8,5.2
925601,583,83.05,12.5,6.644
925601,592,787.6,202.1,3.8970806531
925601,597,6353.78,2011.5,3.1587273179
925605,2,1356.4,254.5,5.3296660118
925605,7,415.1,140,2.965
925605,32,3062,2671,1.1463871209
925605,77,306.75,51.5,5.9563106796
925605,86,5428.42,1403,3.8691518175
925605,138,565.85,108.5,5.2152073733
925605,163,1293.6,217.5,5.9475862069
925605,207,12319.48,3120.5,3.9479186028
925605,258,81.2,28,2.9
925605,297,310.66,70,4.438
925605,344,742,280,2.65
925605,347,400.82,112,3.57875
925605,368,645.4,168,3.8416666667
925605,382,617.5,69.5,8.8848920863
925605,386,963.2,2246.5,0.4287558424
925605,392,177.8,56,3.175
925605,502,47.6,42,1.1333333333
925605,508,356.74,61,5.8481967213
925605,518,112,112,1
925605,519,259,28,9.25
925605,526,15377.6,3996,3.8482482482
925605,534,98,28,3.5
925605,539,32.2,14,2.3
925605,543,3539.9,2506,1.4125698324
925605,547,91,14,6.5
925605,548,87.2,16,5.45
925605,551,280,28,10
925605,552,547.7,389,1.4079691517
925605,555,259,70,3.7
925605,558,1989.65,816.5,2.4368034293
925605,563,165,49,3.3673469388
925605,592,2103.31,397.5,5.2913459119
925605,597,7945.77,1018.5,7.801443299
925607,2,1356.4,254.5,5.3296660118
925607,7,415.1,140,2.965
925607,32,3062,2671,1.1463871209
925607,77,306.75,51.5,5.9563106796
925607,86,5428.42,1403,3.8691518175
925607,138,565.85,108.5,5.2152073733
925607,163,1293.6,217.5,5.9475862069
925607,207,12319.48,3120.5,3.9479186028
925607,258,81.2,28,2.9
925607,297,310.66,70,4.438
925607,344,742,280,2.65
925607,347,400.82,112,3.57875
925607,368,645.4,168,3.8416666667
925607,382,617.5,69.5,8.8848920863
925607,386,963.2,2246.5,0.4287558424
925607,392,177.8,56,3.175
925607,502,47.6,42,1.1333333333
925607,508,356.74,61,5.8481967213
925607,518,112,112,1
925607,519,259,28,9.25
925607,526,15377.6,3996,3.8482482482
925607,534,98,28,3.5
925607,539,32.2,14,2.3
925607,543,3539.9,2506,1.4125698324
925607,547,91,14,6.5
925607,548,87.2,16,5.45
925607,551,280,28,10
925607,552,547.7,389,1.4079691517
925607,555,259,70,3.7
925607,558,1989.65,816.5,2.4368034293
925607,563,165,49,3.3673469388
925607,592,2103.31,397.5,5.2913459119
925607,597,7945.78,1018.5,7.8014531173
7218060,2,25,12.5,2
7218060,32,1138.5,167,6.8173652695
7218060,296,286.25,215,1.3313953488
7218060,325,27,90,0.3
7218060,386,408,513,0.7953216374
7218060,526,887.87,1413.6,0.6280913978
7218060,538,440,110,4
7218060,543,14.85,9,1.65
7218060,555,13.5,9,1.5
7218060,558,1628.35,377.2,4.3169406151
7218060,592,773.4,77.4,9.992248062
7218060,597,819,84.5,9.6923076923
7218075,2,563,92.5,6.0864864865
7218075,32,2766.5,463,5.975161987
7218075,163,414,60,6.9
7218075,344,183,30,6.1
7218075,367,135,30,4.5
7218075,368,414,60,6.9
7218075,382,171,38,4.5
7218075,386,32,43,0.7441860465
7218075,508,625.9,118,5.3042372881
7218075,518,45,30,1.5
7218075,526,4165.15,920.5,4.5248777838
7218075,545,207,58,3.5689655172
7218075,558,1349.2,361.5,3.7322268326
7218075,592,773.4,77.4,9.992248062
7218075,597,6540.65,951,6.8776550999
7218075,602,140,20,7
7218075,604,120,20,6
7218075,610,71.85,12.2,5.8893442623
7218082,2,3015.7,453,6.6571743929
7218082,10,145.6,160,0.91
7218082,12,1168.8,596,1.9610738255
7218082,15,590,260,2.2692307692
7218082,32,9016.8,3005,3.0005990017
7218082,86,13239.28,1809.8,7.3153276605
7218082,138,1210,188.5,6.4190981432
